applicant_id,stated_monthly_income,documented_monthly_income,loan_amount,employment_status,bank_ending_balance,bank_has_overdrafts,bank_has_consistent_deposits,monthly_withdrawals,monthly_deposits,num_documents_submitted,rule_based_score,rule_based_decision,actual_outcome,days_to_default
APP-1010,3612.0,3308.0,500,employed,2717.0,False,False,1647.0,2878.0,2,84.3,approved,repaid,
APP-1011,2677.0,2804.0,2000,unemployed,4215.0,False,False,1688.0,2627.0,1,49.1,denied,repaid,
APP-1012,1483.0,589.0,1500,unemployed,1153.0,False,False,167.0,536.0,2,23.9,denied,repaid,
APP-1013,4388.0,4509.0,1000,employed,2944.0,False,False,2724.0,4373.0,1,83.8,approved,repaid,
APP-1014,6205.0,,500,self_employed,0.0,True,False,2828.0,5780.0,0,38.6,denied,defaulted,143.0
APP-1015,1345.0,1312.0,1000,unemployed,2270.0,False,True,1164.0,1289.0,1,52.5,flagged_for_review,repaid,
APP-1016,6288.0,6318.0,1000,employed,3003.0,False,False,2246.0,6292.0,2,86.4,approved,repaid,
APP-1017,4648.0,4562.0,2000,employed,0.0,True,True,2381.0,3979.0,2,66.8,flagged_for_review,repaid,
APP-1018,1394.0,1394.0,500,unemployed,1694.0,False,False,1161.0,1267.0,1,57.6,flagged_for_review,defaulted,148.0
APP-1019,2827.0,2891.0,2000,employed,3074.0,False,True,2432.0,2746.0,2,64.6,flagged_for_review,repaid,
APP-1020,6118.0,5850.0,2000,self_employed,0.0,False,False,3961.0,5240.0,2,70.4,flagged_for_review,repaid,
APP-1021,4925.0,5059.0,500,employed,4003.0,False,True,3076.0,4503.0,1,89.2,approved,repaid,
APP-1022,1627.0,,2000,unemployed,2531.0,False,False,763.0,1582.0,0,22.2,denied,defaulted,147.0
APP-1023,2425.0,2281.0,1500,unemployed,3075.0,False,False,1225.0,2274.0,2,50.1,flagged_for_review,defaulted,68.0
APP-1024,1013.0,918.0,2000,unemployed,1381.0,False,False,318.0,887.0,1,51.9,flagged_for_review,defaulted,63.0
APP-1025,6495.0,,500,employed,0.0,False,True,4891.0,6031.0,0,53.4,flagged_for_review,repaid,
APP-1026,3367.0,3222.0,500,self_employed,2801.0,False,False,1507.0,2953.0,2,78.9,approved,repaid,
APP-1027,6163.0,6291.0,500,self_employed,1876.0,False,True,4299.0,5857.0,2,82.7,approved,defaulted,17.0
APP-1028,5558.0,5547.0,1000,employed,2048.0,False,True,2715.0,5100.0,1,90.7,approved,ongoing,
APP-1029,2531.0,2444.0,2000,self_employed,3631.0,False,True,1361.0,2261.0,2,61.5,flagged_for_review,repaid,
APP-1030,4920.0,4909.0,2000,employed,3143.0,False,True,2856.0,4323.0,2,78.1,approved,repaid,
APP-1031,6835.0,2508.0,3000,employed,4882.0,False,True,2030.0,2472.0,1,48.0,denied,defaulted,163.0
APP-1032,6645.0,6160.0,300,employed,2231.0,False,True,2594.0,5933.0,1,91.6,approved,repaid,
APP-1033,4061.0,4037.0,300,employed,963.0,False,False,2149.0,3844.0,1,84.4,approved,repaid,
APP-1034,3021.0,,1500,employed,1717.0,False,False,1153.0,2998.0,0,46.4,denied,repaid,
APP-1035,6338.0,6440.0,1000,self_employed,2623.0,False,False,2008.0,5749.0,2,80.5,approved,defaulted,125.0
APP-1036,3800.0,3650.0,1000,employed,3524.0,False,True,2181.0,3147.0,2,89.1,approved,repaid,
APP-1037,2340.0,2360.0,1500,self_employed,0.0,True,False,972.0,2298.0,2,45.3,denied,defaulted,109.0
APP-1038,6856.0,6874.0,500,employed,2013.0,False,False,2329.0,6872.0,1,86.6,approved,repaid,
APP-1039,4314.0,4506.0,1500,employed,4414.0,False,True,3728.0,4221.0,2,75.9,approved,defaulted,59.0
APP-1040,4936.0,4602.0,1000,employed,1640.0,False,True,2558.0,3952.0,1,89.5,approved,repaid,
APP-1041,500.0,491.0,1500,self_employed,3397.0,False,False,184.0,475.0,1,57.6,flagged_for_review,repaid,
APP-1042,6273.0,6212.0,2000,employed,2740.0,True,True,1790.0,5349.0,2,86.7,approved,defaulted,175.0
APP-1043,4816.0,5056.0,500,self_employed,3434.0,False,False,1779.0,4707.0,1,80.2,approved,repaid,
APP-1044,3945.0,3670.0,3000,self_employed,785.0,False,False,1984.0,3272.0,2,55.4,flagged_for_review,repaid,
APP-1045,7083.0,6931.0,1500,self_employed,792.0,True,False,5026.0,6842.0,2,70.7,flagged_for_review,repaid,
APP-1046,6800.0,6473.0,3000,employed,2030.0,True,True,4258.0,5940.0,2,71.6,flagged_for_review,defaulted,92.0
APP-1047,4262.0,1570.0,500,employed,0.0,True,True,609.0,1546.0,1,51.6,flagged_for_review,defaulted,176.0
APP-1048,4068.0,,1500,self_employed,1595.0,False,False,2591.0,3640.0,0,37.1,denied,defaulted,59.0
APP-1049,5930.0,5379.0,1000,employed,2379.0,False,False,2751.0,4885.0,1,84.4,approved,repaid,
APP-1050,7770.0,7660.0,2000,self_employed,4677.0,False,True,4576.0,7600.0,2,84.0,approved,repaid,
APP-1051,3216.0,3056.0,1500,employed,2604.0,False,True,2209.0,2690.0,2,76.5,approved,repaid,
APP-1052,1452.0,1346.0,1000,unemployed,2938.0,False,False,651.0,1261.0,2,50.3,flagged_for_review,defaulted,95.0
APP-1053,3993.0,3788.0,3000,self_employed,3747.0,False,False,1361.0,3440.0,2,57.5,flagged_for_review,repaid,
APP-1054,852.0,,1000,unemployed,553.0,False,True,714.0,823.0,0,24.3,denied,defaulted,178.0
APP-1055,1692.0,1764.0,500,employed,1752.0,False,True,672.0,1534.0,2,91.6,approved,defaulted,160.0
APP-1056,5873.0,5798.0,1500,self_employed,5638.0,False,False,2607.0,5308.0,1,79.1,approved,repaid,
APP-1057,6912.0,7066.0,1500,employed,1881.0,True,True,5122.0,6746.0,2,82.4,approved,repaid,
APP-1058,5977.0,5759.0,1000,employed,3675.0,False,True,3905.0,5246.0,2,88.6,approved,repaid,
APP-1059,500.0,518.0,1000,self_employed,3446.0,False,False,365.0,445.0,1,53.3,flagged_for_review,defaulted,23.0
APP-1060,7384.0,7181.0,5000,self_employed,0.0,False,False,2879.0,6863.0,2,51.3,flagged_for_review,repaid,
APP-1061,3257.0,3212.0,2000,unemployed,2466.0,False,True,1572.0,2972.0,2,56.2,flagged_for_review,repaid,
APP-1062,4612.0,4491.0,500,self_employed,2220.0,False,False,1460.0,3825.0,2,80.2,approved,ongoing,
APP-1063,6003.0,6063.0,500,employed,2495.0,False,True,3722.0,5711.0,2,89.5,approved,repaid,
APP-1064,3899.0,3841.0,5000,employed,869.0,False,True,1860.0,3794.0,1,68.6,flagged_for_review,repaid,
APP-1065,500.0,470.0,2000,self_employed,325.0,False,True,305.0,408.0,2,54.0,flagged_for_review,repaid,
APP-1066,5686.0,5242.0,3000,employed,1286.0,False,True,1477.0,4920.0,1,70.5,flagged_for_review,repaid,
APP-1067,7184.0,2556.0,1000,employed,1853.0,False,True,831.0,2452.0,2,64.1,flagged_for_review,repaid,
APP-1068,6057.0,5896.0,2000,employed,3777.0,False,True,2949.0,5074.0,2,90.2,approved,defaulted,89.0
APP-1069,6184.0,5655.0,2000,employed,4726.0,False,True,4453.0,4826.0,1,86.8,approved,repaid,
APP-1070,5126.0,4918.0,1000,employed,4095.0,False,True,3975.0,4522.0,2,87.2,approved,repaid,
APP-1071,7116.0,6954.0,1500,employed,3290.0,False,True,6373.0,6736.0,1,86.5,approved,repaid,
APP-1072,5615.0,5750.0,1500,employed,493.0,True,True,2870.0,5026.0,1,78.3,approved,repaid,
APP-1073,3708.0,3380.0,1000,employed,1387.0,False,True,1089.0,3297.0,1,92.7,approved,repaid,
APP-1074,1799.0,1713.0,2000,unemployed,2315.0,False,False,811.0,1625.0,2,50.5,flagged_for_review,defaulted,166.0
APP-1075,6047.0,6188.0,2000,employed,1051.0,False,True,4117.0,5569.0,1,88.6,approved,defaulted,27.0
APP-1076,4335.0,4323.0,3000,employed,2866.0,True,True,1555.0,4009.0,1,63.6,flagged_for_review,defaulted,64.0
APP-1077,5351.0,5049.0,2000,self_employed,3081.0,False,False,2486.0,5023.0,1,67.8,flagged_for_review,repaid,
APP-1078,5445.0,5591.0,1000,employed,2804.0,False,False,1660.0,4934.0,1,86.6,approved,repaid,
APP-1079,1866.0,1817.0,1000,unemployed,3538.0,False,False,1023.0,1681.0,2,49.4,denied,repaid,
APP-1080,5273.0,5140.0,2000,self_employed,643.0,True,True,2114.0,4850.0,2,68.4,flagged_for_review,defaulted,88.0
APP-1081,5467.0,,1000,employed,3399.0,False,False,1710.0,4760.0,0,57.9,flagged_for_review,defaulted,30.0
APP-1082,7550.0,7868.0,500,employed,957.0,False,True,3823.0,6739.0,2,90.3,approved,repaid,
APP-1083,500.0,477.0,1500,self_employed,589.0,False,False,215.0,406.0,1,56.2,flagged_for_review,repaid,
APP-1084,1806.0,1663.0,500,unemployed,2798.0,False,False,971.0,1495.0,1,71.5,flagged_for_review,repaid,
APP-1085,6412.0,6084.0,1500,employed,3824.0,True,True,4122.0,5239.0,1,82.1,approved,repaid,
APP-1086,500.0,452.0,1000,self_employed,2732.0,False,False,164.0,439.0,2,57.8,flagged_for_review,repaid,
APP-1087,5597.0,5055.0,1000,employed,2031.0,True,True,4114.0,5053.0,2,81.9,approved,defaulted,58.0
APP-1088,621.0,596.0,5000,unemployed,2465.0,False,False,162.0,512.0,2,52.3,flagged_for_review,defaulted,100.0
APP-1089,4673.0,4865.0,2000,employed,2205.0,False,True,2617.0,4451.0,2,78.9,approved,repaid,
APP-1090,817.0,842.0,2000,unemployed,311.0,True,True,490.0,719.0,1,42.7,denied,defaulted,136.0
APP-1091,7278.0,7109.0,1500,self_employed,136.0,True,False,5703.0,6185.0,2,62.8,flagged_for_review,repaid,
APP-1092,5775.0,5687.0,2000,self_employed,1882.0,False,False,3439.0,5110.0,1,66.0,flagged_for_review,ongoing,
APP-1093,3823.0,1288.0,2000,employed,2120.0,False,True,472.0,1171.0,1,41.0,denied,defaulted,147.0
APP-1094,4444.0,4143.0,1500,employed,2017.0,False,True,2613.0,4106.0,1,78.4,approved,repaid,
APP-1095,2892.0,2614.0,5000,employed,3014.0,False,True,1324.0,2377.0,1,67.9,flagged_for_review,defaulted,160.0
APP-1096,5023.0,5089.0,500,employed,1677.0,False,True,2877.0,4705.0,1,89.9,approved,ongoing,
APP-1097,6353.0,,3000,employed,2844.0,False,True,2412.0,5634.0,0,52.0,flagged_for_review,repaid,
APP-1098,4003.0,4125.0,1000,self_employed,1783.0,False,False,2193.0,3506.0,1,77.7,approved,repaid,
APP-1099,7279.0,7254.0,1500,employed,4735.0,False,False,2840.0,7144.0,2,86.0,approved,repaid,
APP-1100,5766.0,5388.0,500,employed,2121.0,False,True,3640.0,4646.0,1,88.2,approved,repaid,
APP-1101,1770.0,,1500,unemployed,5511.0,False,False,1208.0,1761.0,0,20.1,denied,defaulted,38.0
APP-1102,5907.0,,1500,self_employed,2528.0,False,True,1803.0,5137.0,0,58.0,flagged_for_review,repaid,
APP-1103,2953.0,3057.0,5000,unemployed,1679.0,False,True,2525.0,2876.0,2,52.7,flagged_for_review,defaulted,160.0
APP-1104,500.0,504.0,5000,unemployed,651.0,False,True,353.0,504.0,2,54.5,flagged_for_review,repaid,
APP-1105,6335.0,,5000,employed,0.0,True,True,2788.0,5516.0,0,27.9,denied,defaulted,118.0
APP-1106,5258.0,5195.0,1000,employed,513.0,False,True,1565.0,4747.0,1,92.7,approved,repaid,
APP-1107,2895.0,2740.0,5000,self_employed,681.0,False,True,1884.0,2650.0,1,60.4,flagged_for_review,repaid,
APP-1108,7464.0,7836.0,1000,self_employed,2592.0,False,False,3636.0,6699.0,1,78.6,approved,repaid,
APP-1109,3657.0,3702.0,3000,employed,1211.0,True,False,3141.0,3530.0,1,52.6,flagged_for_review,ongoing,
APP-1110,3369.0,,500,self_employed,2280.0,False,True,937.0,2904.0,0,58.3,flagged_for_review,ongoing,
APP-1111,3577.0,3446.0,1500,employed,3923.0,False,True,993.0,3052.0,2,81.5,approved,repaid,
APP-1112,5695.0,5654.0,5000,employed,1868.0,True,True,4531.0,4941.0,2,58.3,flagged_for_review,ongoing,
APP-1113,2949.0,2805.0,3000,employed,5119.0,False,False,2565.0,2766.0,1,58.2,flagged_for_review,repaid,
APP-1114,6272.0,5672.0,1500,employed,236.0,True,True,1582.0,4975.0,2,80.8,approved,repaid,
APP-1115,3151.0,3023.0,2000,employed,1774.0,True,False,1981.0,2588.0,1,53.8,flagged_for_review,defaulted,25.0
APP-1116,5828.0,6059.0,500,employed,1191.0,False,True,2523.0,5684.0,1,91.6,approved,repaid,
APP-1117,4571.0,4543.0,2000,self_employed,3405.0,False,False,3098.0,4098.0,1,65.2,flagged_for_review,repaid,
APP-1118,3955.0,3609.0,1500,employed,0.0,False,True,2843.0,3288.0,1,70.1,flagged_for_review,defaulted,79.0
APP-1119,5873.0,6065.0,300,employed,0.0,True,True,1924.0,5264.0,2,80.3,approved,repaid,
APP-1120,5461.0,5135.0,500,self_employed,1839.0,False,True,2249.0,4941.0,2,85.4,approved,repaid,
APP-1121,1599.0,1498.0,500,unemployed,4327.0,False,False,444.0,1408.0,2,74.8,flagged_for_review,repaid,
APP-1122,6146.0,5805.0,2000,self_employed,2339.0,False,False,1725.0,5252.0,2,80.7,approved,repaid,
APP-1123,2575.0,,500,self_employed,0.0,True,True,720.0,2255.0,0,46.3,denied,defaulted,80.0
APP-1124,5886.0,5778.0,1000,self_employed,204.0,True,False,4452.0,5426.0,2,63.8,flagged_for_review,repaid,
APP-1125,2653.0,2583.0,1000,employed,4509.0,False,True,1233.0,2497.0,2,79.8,approved,repaid,
APP-1126,5143.0,5182.0,1500,employed,1068.0,False,True,2884.0,4648.0,1,89.8,approved,repaid,
APP-1127,4605.0,,2000,employed,586.0,False,True,3193.0,3932.0,0,48.1,denied,defaulted,174.0
APP-1128,6019.0,6123.0,1500,employed,4216.0,False,True,3358.0,5402.0,2,89.8,approved,repaid,
APP-1129,4547.0,4212.0,1500,employed,3517.0,True,True,2322.0,4011.0,1,84.2,approved,defaulted,171.0
APP-1130,7442.0,7571.0,1000,self_employed,3911.0,False,True,2325.0,7559.0,2,86.9,approved,repaid,
APP-1131,6098.0,6095.0,1000,employed,575.0,False,True,3475.0,5193.0,1,89.3,approved,repaid,
APP-1132,5503.0,5517.0,3000,employed,0.0,True,True,1884.0,4942.0,2,57.7,flagged_for_review,ongoing,
APP-1133,5474.0,5322.0,1000,employed,2200.0,True,False,3645.0,4573.0,2,76.0,approved,ongoing,
APP-1134,2908.0,2908.0,1000,self_employed,2503.0,False,True,1220.0,2610.0,1,74.1,flagged_for_review,repaid,
APP-1135,2697.0,2460.0,2000,employed,2547.0,False,True,1654.0,2240.0,2,66.1,flagged_for_review,repaid,
APP-1136,1613.0,1658.0,1000,self_employed,4217.0,False,True,1179.0,1638.0,2,60.3,flagged_for_review,repaid,
APP-1137,5919.0,5376.0,2000,employed,0.0,True,True,3248.0,4635.0,2,65.7,flagged_for_review,ongoing,
APP-1138,3475.0,3205.0,1000,employed,3290.0,False,True,1467.0,3098.0,1,91.3,approved,repaid,
APP-1139,4634.0,4572.0,2000,employed,355.0,True,True,1969.0,4157.0,2,68.0,flagged_for_review,repaid,
APP-1140,6403.0,,300,self_employed,3284.0,False,False,5357.0,6222.0,0,46.9,denied,repaid,
APP-1141,4798.0,4373.0,1000,employed,1288.0,False,True,1250.0,4054.0,2,92.9,approved,repaid,
APP-1142,4118.0,4275.0,1000,self_employed,779.0,False,True,1529.0,3659.0,2,85.8,approved,defaulted,30.0
APP-1143,7147.0,7476.0,2000,employed,1085.0,False,True,5166.0,7416.0,2,89.0,approved,repaid,
APP-1144,6623.0,6563.0,5000,employed,0.0,True,True,4704.0,5660.0,1,53.2,flagged_for_review,defaulted,15.0
APP-1145,7045.0,,1000,self_employed,2061.0,False,False,3528.0,6620.0,0,50.2,flagged_for_review,ongoing,
APP-1146,4753.0,4806.0,2000,self_employed,841.0,False,True,3419.0,4718.0,2,71.5,flagged_for_review,ongoing,
APP-1147,3562.0,3381.0,1500,self_employed,3179.0,False,False,1930.0,2915.0,1,66.1,flagged_for_review,defaulted,48.0
APP-1148,2514.0,2449.0,5000,self_employed,2960.0,False,True,781.0,2285.0,2,64.1,flagged_for_review,ongoing,
APP-1149,1610.0,1670.0,2000,self_employed,4532.0,False,True,1145.0,1626.0,2,60.5,flagged_for_review,repaid,
APP-1150,5833.0,6086.0,300,self_employed,2549.0,False,False,5035.0,6073.0,2,75.7,approved,repaid,
APP-1151,5656.0,,2000,self_employed,2781.0,False,False,5124.0,5422.0,0,34.8,denied,ongoing,
APP-1152,5655.0,5312.0,1500,self_employed,4100.0,False,True,1512.0,4737.0,1,86.8,approved,repaid,
APP-1153,4243.0,3967.0,300,self_employed,1059.0,False,True,2762.0,3788.0,1,82.7,approved,repaid,
APP-1154,7314.0,,1000,self_employed,0.0,False,False,3981.0,6991.0,0,43.8,denied,defaulted,116.0
APP-1155,3532.0,3413.0,3000,self_employed,2300.0,True,True,998.0,3259.0,1,58.4,flagged_for_review,defaulted,129.0
APP-1156,4473.0,4236.0,3000,employed,0.0,True,True,2898.0,4144.0,1,54.5,flagged_for_review,repaid,
APP-1157,4423.0,4229.0,2000,self_employed,5681.0,False,False,1385.0,3650.0,1,69.0,flagged_for_review,repaid,
APP-1158,3283.0,3260.0,5000,self_employed,4183.0,True,False,1542.0,2824.0,1,50.0,flagged_for_review,defaulted,169.0
APP-1159,7299.0,7404.0,2000,employed,5246.0,False,True,3291.0,7005.0,2,91.3,approved,defaulted,164.0
APP-1160,5319.0,5374.0,300,self_employed,2094.0,False,False,2854.0,5337.0,2,78.7,approved,repaid,
APP-1161,2901.0,2965.0,1000,employed,2826.0,False,True,1692.0,2728.0,2,78.5,approved,repaid,
APP-1162,5551.0,5023.0,300,employed,1311.0,False,True,2664.0,4993.0,1,90.7,approved,repaid,
APP-1163,4424.0,4013.0,300,self_employed,3324.0,False,True,2621.0,3976.0,2,83.4,approved,repaid,
APP-1164,5938.0,6047.0,500,employed,177.0,False,True,2712.0,5959.0,1,85.4,approved,repaid,
APP-1165,6869.0,6731.0,1500,self_employed,0.0,True,False,4734.0,6640.0,2,64.9,flagged_for_review,repaid,
APP-1166,5946.0,5867.0,2000,self_employed,814.0,False,False,4940.0,5778.0,2,64.2,flagged_for_review,ongoing,
APP-1167,5185.0,4707.0,3000,employed,0.0,False,True,2041.0,4580.0,2,63.0,flagged_for_review,defaulted,59.0
APP-1168,7931.0,7442.0,1500,employed,4217.0,True,False,4475.0,7101.0,2,77.7,approved,repaid,
APP-1169,4241.0,4223.0,3000,employed,4724.0,False,True,2602.0,3605.0,2,66.3,flagged_for_review,ongoing,
APP-1170,4552.0,4683.0,1500,self_employed,0.0,True,False,2717.0,4074.0,2,65.3,flagged_for_review,repaid,
APP-1171,500.0,519.0,3000,unemployed,3938.0,False,False,243.0,451.0,1,50.1,flagged_for_review,repaid,
APP-1172,4338.0,4230.0,1000,self_employed,3427.0,False,False,2590.0,3610.0,2,76.8,approved,repaid,
APP-1173,5006.0,4915.0,1000,employed,0.0,False,True,1357.0,4264.0,2,86.8,approved,repaid,
APP-1174,4921.0,5044.0,3000,self_employed,1415.0,False,True,2693.0,4983.0,2,62.1,flagged_for_review,repaid,
APP-1175,7012.0,6876.0,1000,employed,1130.0,False,True,4219.0,6530.0,2,89.5,approved,ongoing,
APP-1176,7685.0,7512.0,1500,self_employed,3122.0,False,True,2111.0,6737.0,1,86.9,approved,ongoing,
APP-1177,4272.0,4425.0,1000,employed,157.0,True,True,2701.0,4288.0,1,77.7,approved,ongoing,
APP-1178,2122.0,2161.0,1500,self_employed,1852.0,False,True,1447.0,1995.0,1,60.2,flagged_for_review,repaid,
APP-1179,7528.0,7802.0,5000,employed,971.0,False,True,5394.0,6798.0,1,65.6,flagged_for_review,repaid,
APP-1180,1618.0,1509.0,300,unemployed,2710.0,False,False,554.0,1483.0,2,74.3,flagged_for_review,defaulted,137.0
APP-1181,3680.0,3601.0,3000,employed,1675.0,False,True,3062.0,3244.0,1,64.1,flagged_for_review,defaulted,52.0
APP-1182,5082.0,5216.0,300,self_employed,1197.0,False,False,3456.0,4980.0,2,77.1,approved,repaid,
APP-1183,1908.0,1749.0,1000,unemployed,1680.0,False,False,838.0,1563.0,2,50.1,flagged_for_review,ongoing,
APP-1184,4497.0,4583.0,500,employed,5054.0,False,True,1958.0,4240.0,1,91.4,approved,repaid,
APP-1185,1766.0,,2000,unemployed,1375.0,False,True,1155.0,1717.0,0,26.3,denied,defaulted,90.0
APP-1186,1770.0,440.0,300,self_employed,438.0,False,True,336.0,385.0,2,46.8,denied,repaid,
APP-1187,6281.0,6229.0,1500,employed,2875.0,False,True,3963.0,6208.0,1,89.6,approved,repaid,
APP-1188,5622.0,5223.0,1000,employed,1785.0,False,True,3281.0,4494.0,2,88.7,approved,repaid,
APP-1189,5492.0,5333.0,500,self_employed,0.0,False,False,2641.0,4960.0,2,72.7,flagged_for_review,repaid,
APP-1190,5065.0,5077.0,2000,employed,5347.0,False,True,2768.0,5013.0,2,79.2,approved,repaid,
APP-1191,5837.0,5808.0,500,employed,1471.0,False,False,2800.0,5761.0,1,85.1,approved,defaulted,51.0
APP-1192,1206.0,1163.0,500,employed,1433.0,False,True,780.0,1029.0,2,77.2,approved,repaid,
APP-1193,3930.0,4067.0,1000,self_employed,2240.0,False,False,1891.0,3545.0,1,78.7,approved,defaulted,37.0
APP-1194,5362.0,5243.0,1500,employed,4595.0,False,True,2131.0,5027.0,1,91.8,approved,repaid,
APP-1195,2328.0,2272.0,1500,self_employed,0.0,False,False,1051.0,1945.0,2,50.1,flagged_for_review,repaid,
APP-1196,1095.0,,300,unemployed,2414.0,False,False,864.0,1010.0,0,41.0,denied,defaulted,163.0
APP-1197,1356.0,1408.0,500,unemployed,5131.0,False,False,1064.0,1365.0,1,59.0,flagged_for_review,defaulted,115.0
APP-1198,6708.0,6215.0,1000,self_employed,2193.0,True,False,3004.0,5805.0,2,72.8,flagged_for_review,ongoing,
APP-1199,7360.0,7207.0,1000,employed,147.0,True,False,5630.0,6329.0,1,69.1,flagged_for_review,repaid,
APP-1200,4028.0,4111.0,3000,self_employed,1072.0,False,True,1323.0,3794.0,1,64.0,flagged_for_review,ongoing,
APP-1201,4774.0,4451.0,2000,employed,2310.0,False,False,1462.0,4398.0,2,75.4,approved,ongoing,
APP-1202,4889.0,4787.0,1500,employed,3996.0,False,True,1727.0,4512.0,1,92.2,approved,repaid,
APP-1203,4323.0,4047.0,1000,employed,1491.0,False,True,1457.0,3878.0,1,92.2,approved,repaid,
APP-1204,5293.0,5367.0,2000,employed,3240.0,False,True,1726.0,4833.0,1,81.2,approved,defaulted,60.0
APP-1205,7062.0,6954.0,2000,self_employed,0.0,True,True,4457.0,6107.0,1,70.7,flagged_for_review,repaid,
APP-1206,3169.0,3259.0,1500,self_employed,0.0,True,True,1999.0,2895.0,1,59.8,flagged_for_review,ongoing,
APP-1207,5934.0,6137.0,2000,employed,1276.0,False,True,4115.0,5707.0,2,77.5,approved,ongoing,
APP-1208,5944.0,5928.0,2000,employed,4157.0,False,True,3952.0,5288.0,2,77.3,approved,defaulted,125.0
APP-1209,1344.0,1356.0,1500,unemployed,2103.0,False,False,1000.0,1263.0,2,47.6,denied,repaid,
APP-1210,6343.0,6231.0,1000,employed,2435.0,False,True,2590.0,5958.0,2,91.7,approved,repaid,
APP-1211,4053.0,,2000,employed,2417.0,False,False,2742.0,3892.0,0,43.2,denied,defaulted,125.0
APP-1212,5380.0,5365.0,500,employed,3664.0,True,True,3177.0,4693.0,2,83.2,approved,repaid,
APP-1213,4999.0,5180.0,2000,self_employed,1085.0,False,True,4554.0,4986.0,2,69.6,flagged_for_review,repaid,
APP-1214,2134.0,2054.0,2000,self_employed,3032.0,True,True,881.0,1953.0,1,57.0,flagged_for_review,defaulted,18.0
APP-1215,5682.0,5382.0,2000,employed,754.0,True,True,1550.0,4584.0,1,75.4,approved,repaid,
APP-1216,4225.0,4049.0,1000,employed,4975.0,False,True,2520.0,3477.0,2,88.8,approved,repaid,
APP-1217,6093.0,5882.0,500,self_employed,799.0,False,True,4350.0,5570.0,1,82.2,approved,defaulted,133.0
APP-1218,4530.0,4127.0,300,self_employed,676.0,False,False,1813.0,3745.0,2,79.2,approved,repaid,
APP-1219,3880.0,3782.0,2000,employed,2825.0,True,True,2213.0,3298.0,2,60.8,flagged_for_review,repaid,
APP-1220,500.0,487.0,3000,unemployed,2120.0,False,True,141.0,417.0,1,58.1,flagged_for_review,repaid,
APP-1221,2677.0,,1500,employed,2490.0,False,False,2162.0,2339.0,0,29.8,denied,repaid,
APP-1222,4263.0,1483.0,500,employed,2341.0,False,True,547.0,1474.0,1,63.8,flagged_for_review,repaid,
APP-1223,2158.0,,3000,unemployed,364.0,True,False,712.0,2070.0,0,11.6,denied,defaulted,92.0
APP-1224,4616.0,4762.0,5000,employed,4420.0,False,False,1454.0,4425.0,2,64.2,flagged_for_review,defaulted,162.0
APP-1225,6905.0,7204.0,1000,self_employed,3340.0,True,True,4126.0,7141.0,2,78.2,approved,ongoing,
APP-1226,4907.0,4846.0,1500,employed,4038.0,True,True,1659.0,4569.0,1,86.4,approved,repaid,
APP-1227,5719.0,5184.0,2000,employed,1208.0,False,False,3897.0,4970.0,1,70.9,flagged_for_review,defaulted,113.0
APP-1228,2462.0,2574.0,2000,unemployed,2625.0,True,False,2031.0,2297.0,2,40.7,denied,defaulted,92.0
APP-1229,4025.0,,5000,employed,2296.0,False,True,1772.0,3777.0,0,40.3,denied,repaid,
APP-1230,1119.0,1063.0,500,self_employed,3692.0,False,False,657.0,927.0,1,65.7,flagged_for_review,repaid,
APP-1231,3437.0,3169.0,1500,employed,3740.0,False,True,945.0,2886.0,1,81.5,approved,defaulted,53.0
APP-1232,4269.0,3934.0,1500,employed,2290.0,False,True,1854.0,3363.0,1,79.2,approved,defaulted,64.0
APP-1233,4472.0,4137.0,3000,employed,0.0,True,False,1791.0,3651.0,2,50.6,flagged_for_review,repaid,
APP-1234,5962.0,5407.0,3000,self_employed,4669.0,True,False,2089.0,4656.0,2,51.0,flagged_for_review,repaid,
APP-1235,3056.0,,5000,employed,2834.0,False,False,1996.0,2775.0,0,31.8,denied,defaulted,170.0
APP-1236,500.0,491.0,1500,self_employed,1087.0,False,False,184.0,479.0,1,57.7,flagged_for_review,repaid,
APP-1237,5272.0,5298.0,2000,employed,2610.0,True,True,4129.0,4804.0,2,70.2,flagged_for_review,defaulted,126.0
APP-1238,1429.0,,1000,unemployed,0.0,False,True,1020.0,1393.0,0,19.7,denied,defaulted,42.0
APP-1239,4164.0,4242.0,1000,employed,3583.0,False,False,3066.0,4023.0,2,82.4,approved,repaid,
APP-1240,4271.0,4409.0,1000,self_employed,0.0,False,True,3709.0,4085.0,2,74.9,flagged_for_review,defaulted,112.0
APP-1241,5029.0,,2000,self_employed,1669.0,False,True,4064.0,4453.0,0,41.1,denied,repaid,
APP-1242,4200.0,4057.0,5000,self_employed,2367.0,False,False,2640.0,4009.0,1,54.9,flagged_for_review,repaid,
APP-1243,1972.0,2056.0,1000,self_employed,3558.0,True,False,1097.0,1764.0,2,49.3,denied,defaulted,122.0
APP-1244,5472.0,5518.0,300,self_employed,2160.0,False,False,2725.0,5261.0,2,78.8,approved,ongoing,
APP-1245,601.0,547.0,2000,self_employed,2952.0,False,False,395.0,516.0,2,53.8,flagged_for_review,repaid,
APP-1246,4461.0,4471.0,1500,employed,1958.0,False,True,2662.0,4096.0,2,78.3,approved,defaulted,19.0
APP-1247,5452.0,5468.0,5000,employed,1952.0,False,False,4392.0,4845.0,2,58.4,flagged_for_review,repaid,
